,book_id,recommendation_score,num_pages,publication_year,similar_books
15028,15710564,0.4901234294681104,307.0,2013.0,"['34723015', '15710492', '9215658', '15765529', '17573932', '10331050', '15999432', '15744141', '15803758', '13507828', '11476593', '17374209', '13547495', '15808562', '12504228', '15814895', '16043745']"
15029,6329354,0.4138046601104229,322.0,2009.0,"['829760', '4916989', '6473214', '7101579', '2342825', '7861871', '2888973', '4218033', '25338022', '6453485', '23121724', '6240539', '10694189', '7114671', '15999432', '6452640', '6289935', '11305084']"
15030,394363,0.5551778654568067,399.0,2002.0,"['47624', '13836', '248584', '219110', '295198', '210329', '34286', '32636', '59264', '225092', '68041', '40159', '24782']"
15031,7106333,0.44075712192392413,495.0,2010.0,"['3115950', '215606', '3605324', '6662410', '6739080', '15897235', '7797852', '9901494', '46723', '216215', '289294', '153025']"
15032,34076952,0.6604137898919743,281.0,2017.0,[]
15033,25503058,0.4637279616717388,310.0,2016.0,"['26138446', '19079607', '26827603', '25480329', '22293511', '25391348', '26138643', '25834388', '20874927', '25014304', '26129545', '25503118', '25852706', '26114614', '23014579', '21935708', '29454977']"
15034,27209407,0.6207891810535624,319.0,2016.0,"['28110115', '28186363', '17910058', '20821075', '25885292', '26218178', '25776197', '25246755', '25868031', '26834919', '25850640', '22668785']"
15035,24500887,0.5202240424644584,233.0,2015.0,"['25109947', '23019294', '23634011', '23719481', '16071377', '25327494', '23012473', '21412284', '24724564', '25666067', '25867895', '25016879', '26118005', '22238188', '16057298', '24998972', '23358216']"
15036,19461610,0.4380090404816348,9.0,2013.0,"['15814865', '13512929', '25610661', '13507440', '17239873', '17373211', '13449244', '15745446', '15808775', '13223523', '17553273', '15778159']"
15037,13457300,0.41437479495726165,,2012.0,"['13507586', '15814870', '17264589', '17139957', '15812190', '17901769', '15789012', '11338646', '15787204', '17347638', '13494184', '13503445']"
15038,16146049,0.5229481297131175,208.0,2013.0,"['11702455', '6341565', '18332570', '15800514', '17665388']"
15039,915554,0.5640412827684624,,1988.0,"['1037242', '2216760', '220940', '612818', '69173', '367332']"
15040,19455949,0.5555786331615089,314.0,2014.0,"['20760029', '18812985', '22070318', '34015073', '22048802', '18520297', '18191368', '18367504', '22023002', '21488448', '18208845', '18191033', '20739614', '20928662', '23400088', '20648137', '27255786']"
15041,2170903,0.5533011219700604,,,"['2583921', '59326', '556795', '122947', '932854', '6584545', '3051741', '16077130', '2443783']"
15042,27815237,0.5570796790307465,312.0,2015.0,"['17902337', '16276714', '20828443', '18406556', '25561930', '21395662', '15788493', '18604007', '6693254', '18740611', '1733397', '23432252', '20560188', '17285656', '21449072', '17900186', '12923786']"
15043,20588919,0.47999208542981725,384.0,2015.0,"['25955763', '34015173', '24298530', '18130199', '23124956', '23433197', '24173870', '26174272', '25831228', '25906908', '27243425', '23634452', '21963515', '18713438', '24314363', '23634448']"
15044,25159239,0.5447120076701967,288.0,2015.0,"['24819482', '29387827', '20748097', '20893493', '219303', '17619234', '23704941', '20813737', '13262276', '19615779', '25664279', '20575413', '25489511', '24999067', '14836136', '25481955', '24724564', '23601952']"
15045,25106194,0.44813872896805707,400.0,2015.0,"['12993580', '1794570', '15942675', '7312282', '8471810', '13240404', '22375400', '17281344', '24612059', '9176577', '6678291', '607598', '1236498', '10419179', '24388387', '15739807', '2355380', '14999216']"
15046,23119473,0.41021098974696346,350.0,2015.0,"['22609356', '25158389', '25238117', '20491376', '20942819', '17571515', '25450930', '27798504', '17701028', '23446677', '23699001', '27463765', '23383566', '22033036', '18752935', '28869689']"
15047,29771527,0.47878884178182396,240.0,2016.0,"['29502400', '29917071', '28503853', '28448481', '20728920', '28818313', '25810641', '17276205', '24949940', '27405160', '26803746', '29478585', '26693213', '28014255', '24750282', '27415536', '18109828', '29984535']"
15048,26016506,0.44719946386897225,352.0,2016.0,"['26173359', '26721566', '28507409', '1888780', '25732113', '15724122', '27406805', '27408710', '23615716', '18883163', '25502639', '28367592', '25742635', '25691821', '6484852', '25861970', '28954200']"
15049,26892110,0.6261425475327147,388.0,2016.0,"['22238192', '25109947', '23943137', '21570066', '18490594', '19161852', '24819482', '22609306', '17316565', '21965714', '5178189', '23848134', '20697444', '23444482', '25667920', '20949642', '13539191', '10127040']"
15050,1788148,0.4758021272386844,289.0,2008.0,"['1553636', '379197', '1460598', '383108', '176332', '40997', '225699', '139344', '184003', '102267', '268437', '23461', '5427609', '30095', '40893', '12253064', '106542', '781124']"
15051,12359121,0.43667572271115573,416.0,2012.0,"['12680993', '10552965', '9339970', '8501291', '11514121', '10345642', '12476341', '9816077', '10710406', '9915707', '10657638', '10551290', '8109141', '11145835', '11765920', '8590082', '12270931', '7968653']"
15052,66655,0.6009456914878099,383.0,1994.0,"['128506', '179182', '197397', '219417', '462658', '843588', '411199', '103035', '72473', '1261704', '200545', '1004096', '1245236', '476206', '9378084', '216253', '276485']"
15053,66657,0.5909053175938235,297.0,2006.0,"['11526573', '16078549', '2819368', '287109', '13539171', '39747', '17367172', '8130322', '7163862', '166570', '20919846', '2216132', '46205', '912911', '424609', '12970063', '102878', '7778983']"
15054,66658,0.5102803193588101,,,"['1191675', '2238121', '351402', '100085', '1413011', '276485', '363373', '197397', '7315600', '108064', '922774', '16502', '1843742', '568044', '48419']"
15055,32735550,0.48017532774052496,368.0,2017.0,[]
15056,25674658,0.4456460544993869,136.0,2015.0,[]
15057,6028266,0.4548003984587828,336.0,2009.0,"['6363834', '1537464', '6282010', '1982347', '6044656']"
15058,8551693,0.5452102011861036,357.0,2011.0,"['9765460', '9685397', '7830973', '8525731', '8312956', '8551159', '8327838', '9316050', '8105612', '13052105', '13556966', '12906224', '9636371', '6503152', '5221577', '9760895']"
15059,10399862,0.5736364024389478,341.0,,"['10643556', '10814707', '13594842', '7294543', '11617031', '10954598', '8074831', '8513841', '8397035', '8230578', '11089464', '11195945', '8844926', '12114440', '12274576', '10650775', '9633188']"
15060,12938767,0.45998752000204596,603.0,2011.0,"['18523886', '20703121', '20871435', '3298084', '10394180', '23491637', '13059556', '18075795', '10804414', '13069693', '24089026', '13405770', '9806228', '11995849', '13141306', '13175466', '15744369', '30333461']"
15061,5509920,0.6821239354270209,406.0,2009.0,"['6660747', '2003625', '769255', '6941324', '458034', '3373198']"
15062,18630479,0.4544372610257255,320.0,2014.0,"['16129271', '24846577', '22446013', '17452685', '18658149', '18050009', '32786586', '18042063', '17251354', '13348349', '19695718', '18506004', '22117059', '18652641', '22606634', '17479662', '22533415']"
15063,2325636,0.4889104965399054,373.0,2008.0,"['763581', '3268846', '7326141', '3488375', '3474906', '2078017', '5650600', '5999949', '7114817', '526797', '6045974', '3551707', '2168861']"
15064,19661080,0.5064072906206571,225.0,2014.0,"['12371865', '18371666', '13419164', '15697915', '11861743', '16281632', '19321413', '17334497', '10606258', '18976298', '13507921', '20449057', '15598790', '19471754']"
15065,17859210,0.41908082680614234,456.0,2013.0,"['17295495', '17384845', '17265007', '18144135', '20308520', '17295496', '13064268', '17884102', '17553897', '17884041', '17436899', '16158511', '17617916', '17720136', '17203275', '16032236', '17233995', '15793118']"
15066,13551297,0.4255551926563389,376.0,2012.0,"['6582496', '10799644', '12814594', '8198773', '944555', '1335568', '12887497', '13235961', '6993091', '920795', '432879', '9626382', '11487807', '12393566']"
15067,30804618,0.4192681868966911,128.0,2016.0,[]
15068,17571358,0.49842090592862925,192.0,2013.0,"['9142241', '9435942', '15803910', '17854035', '13012214']"
15069,25400972,0.49076658380235333,508.0,2016.0,"['23299512', '25863014', '20443235', '15773979', '23943137', '10165761', '23909755', '20344635', '17410991', '15714476', '25446343', '26228034', '22567177', '17378527', '20256261', '28448239', '29236299', '20753341']"
15070,25110905,0.4223014193166399,459.0,2015.0,"['6563753', '28476691', '13598107', '17191333', '18469089', '28856834', '20932840', '22668720', '25170761', '22596736', '25663634', '18114092', '26028987', '23380978', '30658555', '27852635', '30207573', '27220718']"
15071,26244485,0.35875227067528515,424.0,2016.0,"['29384742', '25659436', '25843018', '28259094', '28218868', '25816691', '28963881', '24382227', '33509076', '26023075', '25487124', '22297414', '25336218', '25877358', '29960675', '23566912', '23587115']"
15072,18371366,0.550008544673868,379.0,2014.0,"['7199017', '22022457', '18480399', '17832588', '20640322', '20776002', '17185682', '24763130', '21972728', '19083223', '18282912', '23643974', '17701629', '20613801']"
15073,23598011,0.5011657414501887,326.0,2014.0,"['23397596', '18656526', '17257322', '29974157', '28102832', '30625374', '23254841', '17267392', '15938473', '19162226', '13516062', '18620002', '13067648', '13294746', '35715645', '22062977', '29580837', '11101181']"
15074,12322385,0.6349849819904851,358.0,2011.0,"['17374209', '16107545', '16282581', '22879950', '13484185', '13421865', '8513841', '13610768', '25866740', '17237477', '16099258', '17980013']"
15075,12682437,0.516870382753051,286.0,2011.0,"['17888320', '18306582', '17974128', '13457108', '11315163', '17348062', '13446443', '13444754', '33987046', '10069851', '10589156', '7203075', '13492585', '15782707', '18400607', '8628126', '18176532', '16152379']"
15076,3339422,0.4853587480017395,176.0,2008.0,"['1892562', '2113218', '25242077', '15859549', '209524', '67725', '81066', '74209', '454294', '6216835', '1233488', '11932', '7380083', '4640134', '9932050', '13491641']"
15077,25877074,0.5690835853918863,298.0,2015.0,"['25581336', '23015343', '20420174', '5110316', '12374945', '20619274', '26162433', '6265977', '20868724', '17860700', '5364103', '23528233', '23393128', '34039556', '23545867', '6052600', '16085458', '29430132']"
15078,13241066,0.4706853426154398,329.0,2012.0,"['12457874', '13160289', '10599649', '7849903', '26834122', '9549283', '15827009', '13542778', '12648636', '2881727', '13160523', '12243028', '12397717', '11029566', '4953254', '3257736']"
15079,7116549,0.4309472968112521,416.0,2010.0,"['20002', '3437354', '9368252', '461988', '176713', '6393644', '7775973', '587977', '9329511', '13557183', '6342609', '184801', '477035', '8782738']"
15080,1488204,0.41324651113962335,,,"['10330834', '1633378', '198566', '7350648', '1381902', '7573098', '6663208', '9322920', '18269478', '262742', '23208863', '1749940', '3150040', '11708356', '10794549', '15774013', '17410195']"
15081,84140,0.6648442311734686,408.0,2003.0,"['84158', '6337006', '4497978', '84183', '2712967', '1928873', '304027', '38529', '1346586', '180426']"
15082,23236648,0.4817198187957637,352.0,2015.0,"['9653862', '29496506', '15748535', '15803758', '22584974', '6611074', '12925178', '18524705', '24663516', '23398897', '27406805', '13500070', '26869939', '24611780', '18012574', '18273949', '24820427', '16158553']"
15083,25457062,0.4558927360255926,290.0,2015.0,"['25625769', '18245772', '20975838', '20831904', '27803195', '24764562', '22050002', '17566590', '20659824', '15866588', '24572942', '18602305', '27852886', '26742860', '25323084', '14380684', '17273306']"
15084,11709429,0.4942874624011503,481.0,2010.0,"['7091713', '13533758', '8835897', '7801124', '9815702', '3054684', '3570231', '13130275', '6917952']"
15085,10230779,0.46893602461742545,864.0,2011.0,"['6239873', '13183957', '493123', '6479259', '18335634', '93724', '19670343', '13617933', '10345937', '7230309', '5391115', '304027', '9918053', '6262365', '5212771', '2314315', '30334', '6780439']"
15086,18362237,0.4605306058670199,,,"['13701728', '18374581', '21457895', '18341363', '15988982', '23275954', '17562757', '12083927', '11381977', '13624757', '9528730', '15712203', '23341720', '20518815']"
15087,13435619,0.512726302308372,10.0,2012.0,"['10165727', '8884616', '15801763', '13409145', '6369113', '20359719', '13414810', '18371573', '16247986', '27230428', '13494365', '10194157', '11925514', '8572163', '15721638']"
15088,6660747,0.6714441438069748,400.0,2010.0,"['2318136', '6758331', '7098304', '6957624', '769255', '10823507', '3294489', '458034']"
15089,16080728,0.49501277369949015,418.0,2012.0,"['11475567', '13542616', '17910066', '1373490', '9879129', '12393566', '19103415', '17667009']"
15090,6328516,0.4680953150554982,306.0,,"['6289938', '2051840', '6780439', '106085', '3389671', '6600807', '775986']"
15091,9569756,0.48113899059858445,354.0,2011.0,"['8539318', '9498555', '274146', '8715101', '9556889', '9634047', '6582630', '7095686', '10583186', '6289428', '9003597', '8520586', '7092399', '9634035', '9633281', '8907285', '6087903']"
15092,504698,0.5460445203794001,384.0,2006.0,"['804414', '6283478', '544381', '5586134', '8272495', '2349065', '563659', '627682', '607559', '7739803', '621490', '7832325', '1692372', '1103982', '6079199', '307354', '2081569']"
15093,504699,0.5126297790898895,384.0,2007.0,"['372665', '7294543', '2340561', '1186103', '2592190', '259953', '544385', '970532', '563657', '74046', '5650600', '6973574', '11114576', '2272510', '3124932']"
15094,7698237,0.45872824656841316,401.0,,"['9595620', '3697357', '6624702', '3697358', '1128964', '10184345']"
15095,6661027,0.4861424572453606,373.0,2010.0,"['6582496', '7519231', '39746', '6993091', '102439', '3973532', '754001', '5997978', '7163862', '12253064', '223379', '183740', '2819368', '944555', '19161894', '968827', '836964', '222472']"
15096,25174926,0.5689362478389013,473.0,2017.0,"['35294265', '27422533', '22911293', '32764660', '18054074', '21825776', '22817331', '31371485', '31371729', '22062213', '27774642', '22094961', '17926437', '18515288']"
15097,8728502,0.3751709770211282,285.0,2010.0,"['13531598', '6665902', '11291909', '11395017', '7912998', '25850170', '6072232', '645954', '9637979', '9570832', '8480308', '8058261', '847437', '8129662']"
15098,25937845,0.44759009687983753,432.0,2016.0,"['7645586', '23292900', '15841905', '761361', '1766432', '6665080', '13414856', '9487727', '2892833', '18153929', '15799011', '13531094', '23315833']"
