,book_id,genres
13127,10459088,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
13128,10459837,"['fantasy', 'paranormal', 'fiction', 'romance', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime', 'young-adult']"
13129,10465086,"['fantasy', 'paranormal', 'young-adult', 'romance', 'fiction']"
13130,10466374,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'children', 'mystery', 'thriller', 'crime']"
13131,10467702,"['fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'fiction']"
13132,10468701,"['young-adult', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'romance', 'fiction']"
13133,10470359,"['young-adult', 'fantasy', 'paranormal', 'fiction', 'history', 'historical fiction', 'biography', 'romance', 'mystery', 'thriller', 'crime']"
13134,10470567,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
13135,10471419,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'history', 'historical fiction', 'biography', 'children', 'romance']"
13136,10471456,"['fantasy', 'paranormal', 'young-adult', 'romance', 'children']"
13137,10471511,"['fiction', 'fantasy', 'paranormal', 'young-adult', 'children']"
13138,10473144,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
13139,10473853,"['young-adult', 'fantasy', 'paranormal', 'fiction']"
13140,10475929,"['fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime', 'young-adult']"
13141,10476501,"['fantasy', 'paranormal', 'fiction', 'romance', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime', 'young-adult']"
13142,10477364,"['fantasy', 'paranormal', 'fiction', 'young-adult']"
13143,10477596,"['fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'romance', 'fiction']"
13144,10477597,"['fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'romance', 'fiction', 'history', 'historical fiction', 'biography']"
13145,10479340,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
13146,10479750,"['fantasy', 'paranormal', 'romance', 'young-adult', 'fiction', 'mystery', 'thriller', 'crime']"
13147,10480102,"['fantasy', 'paranormal', 'romance', 'mystery', 'thriller', 'crime']"
13148,10481268,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime', 'children', 'romance']"
13149,10482677,"['fantasy', 'paranormal', 'fiction', 'history', 'historical fiction', 'biography']"
13150,10482783,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
13151,10482973,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime', 'children', 'romance']"
13152,10483223,"['fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography', 'romance']"
13153,10483567,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'children', 'romance', 'mystery', 'thriller', 'crime']"
13154,10484178,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
13155,10485751,"['fantasy', 'paranormal', 'romance', 'history', 'historical fiction', 'biography', 'fiction']"
13156,10487466,"['fantasy', 'paranormal', 'romance', 'comics', 'graphic', 'mystery', 'thriller', 'crime']"
13157,10492632,"['fantasy', 'paranormal', 'romance', 'young-adult', 'fiction']"
13158,10493660,"['fantasy', 'paranormal', 'romance', 'fiction', 'young-adult', 'history', 'historical fiction', 'biography']"
13159,10494240,"['fantasy', 'paranormal', 'fiction']"
13160,10498695,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime']"
13161,10508192,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
13162,10508424,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'history', 'historical fiction', 'biography', 'children']"
13163,10508431,"['fantasy', 'paranormal', 'children', 'fiction', 'young-adult', 'mystery', 'thriller', 'crime']"
13164,10508775,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
13165,10512887,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
13166,10522443,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'romance']"
13167,10530700,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
13168,10535171,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
13169,10535969,"['fantasy', 'paranormal', 'romance', 'fiction']"
13170,10536993,"['fantasy', 'paranormal', 'fiction', 'young-adult', 'children']"
13171,10543233,"['fantasy', 'paranormal', 'fiction', 'romance', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime', 'young-adult']"
13172,10547152,"['fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
13173,10549501,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
13174,10550107,"['young-adult', 'fantasy', 'paranormal', 'romance']"
13175,10551037,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
13176,10551102,"['fantasy', 'paranormal', 'romance', 'fiction']"
13177,10551253,"['young-adult', 'fantasy', 'paranormal', 'romance', 'mystery', 'thriller', 'crime', 'fiction']"
13178,10551290,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
13179,10551947,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'history', 'historical fiction', 'biography', 'children']"
13180,10552013,"['fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime']"
13181,10552088,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'children', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography']"
13182,10552287,"['fantasy', 'paranormal', 'romance', 'fiction', 'history', 'historical fiction', 'biography']"
13183,10552965,"['fantasy', 'paranormal', 'romance', 'young-adult', 'mystery', 'thriller', 'crime', 'fiction']"
13184,10553047,"['young-adult', 'fantasy', 'paranormal', 'fiction', 'history', 'historical fiction', 'biography', 'romance', 'mystery', 'thriller', 'crime']"
13185,10553065,"['romance', 'fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime']"
13186,10553081,"['fantasy', 'paranormal', 'romance', 'young-adult', 'fiction']"
13187,10553093,"['fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
13188,10557761,"['fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
13189,10557809,"['fantasy', 'paranormal', 'romance', 'fiction']"
13190,10557816,"['fantasy', 'paranormal', 'romance', 'fiction', 'history', 'historical fiction', 'biography']"
13191,10558499,"['fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
13192,10558533,"['romance', 'fantasy', 'paranormal', 'history', 'historical fiction', 'biography', 'fiction', 'mystery', 'thriller', 'crime']"
13193,10559622,"['fantasy', 'paranormal', 'fiction', 'history', 'historical fiction', 'biography', 'romance', 'mystery', 'thriller', 'crime']"
13194,10560199,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'romance', 'children']"
13195,10560849,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
13196,10561549,"['fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
13197,10562069,"['fantasy', 'paranormal', 'romance', 'mystery', 'thriller', 'crime']"
13198,10562661,"['fantasy', 'paranormal', 'romance', 'young-adult', 'mystery', 'thriller', 'crime', 'fiction']"
13199,10564165,"['fantasy', 'paranormal', 'fiction', 'non-fiction']"
13200,10564967,"['fantasy', 'paranormal', 'young-adult', 'romance', 'fiction', 'history', 'historical fiction', 'biography']"
13201,10566288,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'children']"
13202,10567183,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
13203,10570236,"['fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
13204,10573384,"['mystery', 'thriller', 'crime', 'fantasy', 'paranormal', 'fiction', 'romance']"
13205,10573557,"['fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
13206,10574156,"['fantasy', 'paranormal', 'romance', 'fiction', 'history', 'historical fiction', 'biography']"
13207,10574690,"['fantasy', 'paranormal', 'young-adult', 'romance', 'fiction']"
13208,10575508,"['fantasy', 'paranormal', 'romance', 'fiction']"
13209,10575783,"['fantasy', 'paranormal', 'romance', 'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime', 'young-adult']"
13210,10575798,"['fantasy', 'paranormal', 'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime']"
13211,10576071,"['fiction', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'romance', 'young-adult']"
13212,10576365,"['young-adult', 'fantasy', 'paranormal', 'fiction', 'romance', 'mystery', 'thriller', 'crime']"
13213,10578304,"['fantasy', 'paranormal', 'fiction', 'children', 'young-adult', 'romance', 'mystery', 'thriller', 'crime']"
13214,10578952,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
13215,10579099,"['fantasy', 'paranormal', 'young-adult', 'romance', 'fiction']"
13216,10579321,"['fantasy', 'paranormal', 'young-adult', 'romance', 'fiction']"
13217,10582463,"['fantasy', 'paranormal', 'young-adult', 'romance', 'fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography']"
13218,10583175,"['fantasy', 'paranormal', 'romance', 'fiction', 'young-adult', 'mystery', 'thriller', 'crime']"
13219,10583186,"['fantasy', 'paranormal', 'romance', 'fiction']"
13220,10583193,"['fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
13221,10583245,"['fantasy', 'paranormal', 'romance', 'mystery', 'thriller', 'crime', 'fiction']"
13222,10583269,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
13223,10586035,"['fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'fiction', 'romance']"
13224,10586912,"['fantasy', 'paranormal', 'romance', 'fiction']"
13225,10590852,"['fantasy', 'paranormal', 'fiction', 'romance', 'mystery', 'thriller', 'crime']"
13226,10592898,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
13227,10593401,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'children']"
13228,10593918,"['fantasy', 'paranormal', 'romance', 'fiction']"
13229,10594929,"['fantasy', 'paranormal', 'fiction', 'young-adult']"
13230,10599649,"['fantasy', 'paranormal', 'romance', 'fiction']"
13231,10599682,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
13232,10599805,"['fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography']"
13233,10600187,"['romance', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'fiction']"
13234,10603241,"['young-adult', 'fantasy', 'paranormal', 'romance', 'mystery', 'thriller', 'crime', 'fiction']"
13235,10606009,"['fantasy', 'paranormal', 'romance', 'fiction']"
13236,10609400,"['fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography']"
13237,10614636,"['fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime', 'comics', 'graphic']"
13238,10618137,"['fantasy', 'paranormal', 'young-adult', 'romance', 'fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography']"
13239,10623784,"['fantasy', 'paranormal', 'fiction', 'children', 'young-adult']"
13240,10626594,"['fantasy', 'paranormal', 'young-adult', 'romance', 'fiction']"
13241,10626634,"['young-adult', 'fantasy', 'paranormal', 'children', 'mystery', 'thriller', 'crime', 'fiction']"
13242,10626639,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime', 'children']"
13243,10627210,"['young-adult', 'fantasy', 'paranormal', 'romance', 'mystery', 'thriller', 'crime', 'fiction']"
13244,10627280,"['fantasy', 'paranormal', 'fiction', 'young-adult', 'mystery', 'thriller', 'crime']"
13245,10629328,"['fantasy', 'paranormal', 'romance', 'mystery', 'thriller', 'crime', 'fiction']"
13246,10629334,"['fantasy', 'paranormal', 'history', 'historical fiction', 'biography', 'fiction']"
13247,10630620,"['comics', 'graphic', 'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
13248,10630777,"['fantasy', 'paranormal', 'children', 'young-adult', 'fiction', 'mystery', 'thriller', 'crime']"
13249,10631724,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
13250,10634284,"['fantasy', 'paranormal', 'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime', 'young-adult']"
13251,10634310,"['fantasy', 'paranormal', 'fiction', 'young-adult', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime']"
13252,10634443,"['fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
13253,10634910,"['young-adult', 'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'romance']"
13254,10635363,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'history', 'historical fiction', 'biography', 'romance', 'comics', 'graphic', 'mystery', 'thriller', 'crime']"
13255,10635806,"['young-adult', 'fantasy', 'paranormal', 'romance', 'mystery', 'thriller', 'crime', 'fiction']"
13256,10636358,"['fantasy', 'paranormal', 'young-adult', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
13257,10637510,"['young-adult', 'fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime']"
13258,10637748,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
13259,10637766,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
13260,10637834,"['young-adult', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'fiction']"
13261,10637959,"['fantasy', 'paranormal', 'young-adult', 'children', 'fiction', 'mystery', 'thriller', 'crime']"
13262,10638776,"['fantasy', 'paranormal', 'romance', 'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime', 'young-adult']"
13263,10639954,"['mystery', 'thriller', 'crime', 'fantasy', 'paranormal', 'fiction', 'romance']"
13264,10640020,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
13265,10640453,"['fantasy', 'paranormal', 'romance', 'young-adult', 'mystery', 'thriller', 'crime', 'fiction']"
13266,10643556,"['fantasy', 'paranormal', 'romance', 'fiction', 'young-adult']"
13267,10644236,"['fantasy', 'paranormal', 'young-adult', 'romance', 'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime']"
13268,10644437,"['mystery', 'thriller', 'crime', 'fantasy', 'paranormal', 'young-adult', 'fiction', 'history', 'historical fiction', 'biography']"
13269,10644631,"['fantasy', 'paranormal', 'comics', 'graphic', 'fiction', 'young-adult']"
13270,10645526,"['fantasy', 'paranormal', 'fiction', 'children', 'young-adult', 'mystery', 'thriller', 'crime']"
13271,10646544,"['romance', 'fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime']"
13272,10649555,"['fantasy', 'paranormal', 'romance', 'fiction']"
13273,10650803,"['fantasy', 'paranormal', 'romance', 'fiction']"
13274,10652828,"['romance', 'fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime']"
13275,10657638,"['fantasy', 'paranormal', 'young-adult', 'romance', 'fiction']"
13276,10661081,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'non-fiction']"
13277,10661424,"['fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime', 'comics', 'graphic', 'young-adult']"
13278,10661603,"['fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
13279,10662433,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
13280,10665754,"['fantasy', 'paranormal', 'romance']"
13281,10675526,"['fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime']"
13282,10677715,"['young-adult', 'fantasy', 'paranormal', 'fiction', 'romance', 'mystery', 'thriller', 'crime']"
13283,10679230,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
13284,10681429,"['fantasy', 'paranormal', 'romance', 'fiction']"
13285,10682271,"['fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'fiction']"
13286,10694189,"['fantasy', 'paranormal', 'fiction', 'romance', 'mystery', 'thriller', 'crime']"
13287,10694831,"['fantasy', 'paranormal', 'fiction', 'young-adult', 'children', 'comics', 'graphic', 'mystery', 'thriller', 'crime']"
