,author_id,book_id
5092,2917917,"[19161852, 27782650, 21481566, 12377549, 9908712, 31554691, 30963250, 11774295, 7923006, 12854800, 26228034, 6437061, 13600356, 11774272, 7901864, 6726099, 28118494, 7904453, 31817749, 6612542]"
5093,2917919,"[17707650, 13542884]"
5094,2917920,"[27206431, 25057705, 13129274, 25597060, 20642659, 20518872, 18952381, 26166883, 21432372, 23173457, 18952341, 18596555, 24044140, 23882997, 20945093, 27917260, 16108066, 24885533]"
5095,2918057,[81039]
5096,2918113,[2414039]
5097,2918405,[16043630]
5098,2918424,"[25476118, 17707612, 18693704, 23004731]"
5099,2918480,[6437740]
5100,2918731,"[27693272, 17131859, 28954093, 12377549, 24581979, 13154387, 8488164, 26342054, 23601046, 13600356, 6757426]"
5101,2918795,[7365164]
5102,2919140,[21796750]
5103,2919602,[3369511]
5104,2919603,"[17902184, 28114552, 16108066, 3369511]"
5105,2919604,[3369511]
5106,2919605,[3369511]
5107,2919606,[3369511]
5108,2920678,"[23989889, 30172827, 28954123, 24885636, 23989925, 24756394]"
5109,2921071,[6447037]
5110,2921599,[6449448]
5111,2921661,"[6449596, 6911755]"
5112,2921810,"[11120949, 10397655]"
5113,2921817,[6449922]
5114,2922003,"[6749996, 13163248, 6450251, 12993852]"
5115,2922723,"[13624404, 18365279, 9588207]"
5116,2923466,"[16368455, 12020272]"
5117,2923539,"[10650803, 6508952, 7804289, 22884860, 13507440, 6453307]"
5118,2924454,[6455061]
5119,2924742,"[147908, 984792, 67955, 8168507]"
5120,2924773,[984792]
5121,2924855,"[13536515, 13284283, 18337259, 17456972]"
5122,2924895,[14342632]
5123,2924930,"[18527753, 21911709, 17707641, 7114817, 7885220, 12608168, 13518663, 15815762, 10744349, 9660102, 27177389, 6456016]"
5124,2924955,"[28962883, 10387419, 10387413, 20980667, 17332272, 6881685, 13729751, 15793041, 25318815, 9329317]"
5125,2924956,[18249394]
5126,2925230,"[16099149, 319012]"
5127,2925451,[6456934]
5128,2925452,[6456934]
5129,2925453,[6456934]
5130,2925501,[21544670]
5131,2925619,[429142]
5132,2925860,[21950253]
5133,2929888,[20818259]
5134,2930173,[7508223]
5135,2930749,[6468812]
5136,2930846,[866502]
5137,2930952,[13576316]
5138,2931654,"[13507921, 34027316, 12368123, 9366996, 13584415]"
5139,2931977,[1110224]
5140,2932239,[7298656]
5141,2932951,[132380]
5142,2933833,[7283567]
5143,2935342,[7100266]
5144,2936493,"[13438677, 26074093, 13100315, 10425811, 13579626, 11923030, 9969201]"
5145,2936539,[13594857]
5146,2936674,"[7766830, 6483360, 6775682]"
5147,2936691,"[11166901, 7959022, 16368455, 8510013, 15894438]"
5148,2936805,[6483730]
5149,2937053,[18357173]
5150,2937325,"[20972951, 17560793, 24914112, 34329687]"
5151,2937372,"[6329337, 6329335, 7101579, 13547495, 7804178, 10809785]"
5152,2937730,"[27213224, 20483095]"
5153,2937732,[10857421]
5154,2937735,[13048895]
5155,2938140,"[122999, 561166, 11946938, 6979924, 209594, 24874358, 335958, 15849807, 22917, 22916, 22915, 730596, 22914, 207461, 564309, 11187090, 11382868, 21981650, 13554713, 207114, 13706938, 13584788, 110744, 254450]"
5156,2938141,"[122999, 561166, 11946938, 6979924, 209594, 335958, 15849807, 22917, 22916, 22915, 730596, 22914, 564309, 11187090, 21981650, 13554713, 207114, 13706938, 13584788, 110744, 254450]"
5157,2938554,"[12804197, 3302568]"
5158,2939598,"[6490566, 20893322]"
5159,2939944,[23811731]
5160,2940867,[7568427]
5161,2940868,[7568427]
5162,2941990,"[23597253, 13492625]"
5163,2942422,[7967299]
5164,2943103,[16056430]
5165,2943202,[13033955]
5166,2943699,"[8063852, 9597597]"
5167,2944392,[23596]
5168,2944621,"[8228634, 362926, 10257495, 10376272, 6503535, 11213380]"
5169,2944686,[12858494]
5170,2945301,"[6505358, 10757830]"
5171,2945688,"[6506483, 8527942, 10432550]"
5172,2946202,[69456]
5173,2946327,[7739803]
5174,2946451,"[12988002, 16059379]"
5175,2946462,"[7757634, 6508352]"
5176,2948028,[18090081]
5177,2948436,[6513549]
5178,2948891,[8038401]
5179,2949152,"[13262764, 10079311, 12109352, 9065272, 10322436, 7488686]"
5180,2949536,[10348689]
5181,2949594,[11850771]
5182,2949949,[9687450]
5183,2950435,[15093976]
5184,2950834,"[30288, 1140608, 6519728]"
5185,2951127,"[13579397, 29851645, 7304345, 25118836]"
5186,2951209,[13062655]
5187,2951796,[6522388]
5188,2953781,[15733545]
5189,2954265,[17228158]
5190,2954997,[7945295]
5191,2956938,[13604637]
5192,2957040,[13572214]
5193,2957043,[6885954]
5194,2957952,[25316540]
5195,2957979,"[16057298, 16057299, 6505011, 21432372, 11251546, 23719342, 8428157, 20697444, 24791985]"
5196,2958060,[15815357]
5197,2958157,"[7507920, 12980161, 22718726, 10114276]"
5198,2958464,[9027853]
5199,2958515,"[14289337, 22055587]"
5200,2958713,[6726099]
5201,2958842,[9214714]
5202,2958986,[6541058]
5203,2959120,[16035496]
5204,2959421,"[9400850, 6393539]"
5205,2960227,"[18657790, 22481409]"
5206,2960911,"[32061282, 16078432]"
5207,2961134,[21947239]
5208,2961326,"[15738296, 10439630, 7927971, 6614277, 6547184, 6614280]"
5209,2961327,"[6547185, 6795189, 8525731, 12746667]"
5210,2961721,"[26835101, 24690856, 24690857]"
5211,2962410,[21636649]
5212,2962463,[6106486]
5213,2962677,"[6696927, 13793239]"
5214,2964564,"[13018514, 17864395, 6610562, 26342054, 7568425, 17165950]"
5215,2964770,[9968921]
5216,2964772,"[1691409, 340104]"
5217,2964904,"[27212432, 17732017]"
5218,2965596,"[15797937, 15797936]"
5219,2966042,"[13590724, 28364013, 28815195, 24998915]"
5220,2966914,[18423]
5221,2967731,[2072511]
5222,2967939,[9908712]
5223,2968098,[1239560]
5224,2969634,[6569426]
5225,2969875,[6570052]
5226,2970308,[12787553]
5227,2972043,[7933156]
5228,2973216,"[25533076, 31560400]"
5229,2973240,[22928738]
5230,2973783,"[10576365, 25820270, 25453426, 18398619, 20454580, 29338023, 30343665, 16149368, 17428644, 6580510, 27429432, 9477931, 20983366, 20983362, 33785202, 16150830, 16150831]"
5231,2973944,[2124106]
5232,2975035,[16166626]
5233,2975257,[32061282]
5234,2975312,[18087897]
5235,2975887,[16193519]
5236,2976694,"[13133307, 117991, 13412078]"
5237,2977214,"[7850577, 17332271]"
5238,2978119,"[383618, 77721]"
5239,2978188,"[12279483, 13414791, 12279393, 25302072, 18525883, 12279431, 16204835, 22717666, 16071950, 20945093]"
5240,2978423,[12377549]
5241,2978425,[7508223]
5242,2978429,[7455727]
5243,2979462,[6439630]
5244,2980339,"[13423121, 8507864, 7635805, 6599113]"
5245,2980674,[12448740]
5246,2981411,"[6924676, 7857695]"
5247,2981534,[34020282]
5248,2981668,[7840832]
5249,2982216,"[10857421, 7840832]"
5250,2983966,"[9666844, 6609704]"
5251,2984032,"[11492727, 15926769, 6609848]"
5252,2984075,[6345021]
5253,2984460,"[7860794, 6611074]"
5254,2986483,[13537291]
5255,2987125,"[25944385, 28397840, 25742254, 6618272, 25817407]"
5256,2987413,[6599344]
5257,2987414,"[6599344, 6372263, 7869757]"
5258,2987888,"[6620466, 8369680]"
5259,2987893,[6620473]
5260,2988174,[6621278]
5261,2988212,[12959863]
5262,2988217,[954248]
5263,2988389,"[12971669, 9716923, 11761452, 16045121]"
5264,2988406,"[17333340, 16102099, 7972098, 12839794, 9461971, 13035325, 18129488, 11063646, 20897852, 15790920, 25670943, 11201951, 6867952, 19539095, 13526176, 9461965, 22553536, 24487011, 7620623, 14781513]"
5265,2988527,[2801440]
5266,2989459,"[11116207, 12154327, 6762468]"
5267,2990613,[1888214]
5268,2990843,"[17214357, 16244392, 8167001, 15742853]"
5269,2991767,[6632182]
5270,2994705,[6640565]
5271,2994893,[6979420]
5272,2995869,"[10646544, 13337255, 6644109, 12702553, 15783452, 19461610, 12299435, 12702453, 28077411, 19166108]"
5273,2995873,"[17798991, 8152848, 17453202, 28821387, 23168406, 13581990, 17331828, 6644117, 18054085, 10215349, 13571591, 23613731, 8701845, 13449934, 13547956, 18246269, 23561193, 31199730, 20570928, 15803761, 9659607, 17455977, 23471994, 13573576, 17883441, 9616780, 8685612, 22753658, 12586979, 17679544, 20933811, 17732017, 7747064, 15803278, 12614410, 16090769, 17342750, 18246321, 20929541]"
5274,2995925,"[650775, 279969, 6322517, 255371, 847048]"
5275,2996650,"[7467434, 15779366, 17368932]"
5276,2997619,[13579021]
5277,2997834,[23528089]
5278,2998062,[6567484]
5279,2998967,"[81042, 739891]"
5280,2998968,[81042]
5281,3000181,[6655491]
5282,3000192,[20688907]
5283,3000519,"[13183921, 20319204, 16045366, 13490791]"
5284,3001245,[17288770]
5285,3001246,"[13579397, 17131859, 21432372, 24044140]"
5286,3002235,"[11964923, 10211811, 9504199, 8373527, 8903595, 9531064, 25215400]"
5287,3002543,"[9440171, 8500172, 6662410, 23460926, 12695591]"
5288,3005246,"[29506631, 25843088, 26889648]"
5289,3005522,[7133900]
5290,3005886,[6163754]
5291,3006397,"[12837634, 6673065, 7709810]"
5292,3007479,[11851051]
5293,3007480,[7183665]
5294,3008545,[24998915]
5295,3009541,"[8171792, 8918559, 6681393, 12483970, 7779042, 9583173, 6461779]"
5296,3009553,[7939759]
5297,3011844,[17335353]
5298,3012988,[672875]
5299,3013623,[9069880]
5300,3013716,"[29093031, 7991204]"
5301,3013902,[10675526]
5302,3014566,[954248]
5303,3014690,"[8686026, 9801002]"
5304,3015195,"[6745760, 3097745]"
5305,3015290,[1270247]
5306,3015664,[11160341]
5307,3016101,[7723486]
5308,3016197,[23168833]
5309,3016762,[12227219]
5310,3016878,"[9642277, 13594857]"
5311,3017135,"[15806786, 22543948, 6505011]"
5312,3017160,[7902515]
5313,3019932,[9688895]
5314,3020406,"[23156342, 25430202]"
5315,3020457,[13832]
5316,3020553,"[9649605, 11250433, 13609042, 8393603]"
5317,3020656,"[2485836, 11487809, 18490649, 17452242, 25480364, 8432418, 458394, 13573402, 2255639]"
5318,3020684,"[8685644, 14799281, 6707693, 20601784, 9802707, 12006176, 9728843, 7801124, 13170035, 6708137, 10914555, 7457397, 16059442, 14741256, 7336256, 7234801, 7507657, 8428035, 6728116, 11422644, 20613807, 10583269]"
5319,3022554,"[6987557, 10778410, 9818474, 10264676]"
5320,3022555,"[6987557, 10778410, 9818474, 10264676]"
5321,3023434,"[11313672, 11313669, 6715235]"
5322,3023507,[6715367]
5323,3023658,"[7507908, 18667948, 10261812, 10772368, 12109772, 9825639, 25016375, 13574710, 8114647]"
5324,3023842,"[13110537, 11557788]"
5325,3023964,"[9362495, 11102457]"
5326,3026615,[1035910]
5327,3026715,[6723628]
5328,3027554,"[10409278, 8581936, 8918559, 10428229, 12578305, 7719245, 8713857, 8713858, 28822458, 18527495, 9064899, 12578370, 15826999, 12578294, 19367070]"
5329,3031590,"[6391211, 7055355, 32061282, 8084349]"
5330,3031982,[6736704]
5331,3032350,[25111061]
5332,3032940,[12035671]
5333,3033685,[47530]
5334,3035546,[6503780]
5335,3035791,"[13400139, 13549029]"
5336,3036291,"[13579397, 6163754, 11196925, 13590724]"
5337,3036304,[23245593]
5338,3036323,"[15806786, 6539039]"
5339,3036324,[6539039]
5340,3036325,"[6539039, 22238188]"
5341,3036326,[6539039]
5342,3036327,[6539039]
5343,3036328,[6539039]
5344,3038507,[11210965]
5345,3038637,[376976]
5346,3039800,"[6758332, 28114552]"
5347,3039826,"[13133307, 117991, 13412078]"
5348,3040642,[6760761]
5349,3041100,"[17372472, 7402393, 10599682, 13365532, 17616412, 7941200, 10331417, 8130839, 12359121, 7263429, 13157446, 11703541, 9648553, 11147422]"
5350,3041743,[25667027]
5351,3041984,[6764806]
5352,3042470,[17707758]
5353,3044224,"[13493042, 16078432]"
5354,3045001,[6773700]
5355,3046613,"[32493793, 20455954, 12658862, 25914821, 29905987, 27396571, 13159888, 26840204, 23164983, 24683749, 29358487, 12396528, 9460487, 17162156, 26150650, 24120519, 13451546]"
5356,3048060,[3546735]
5357,3048234,[25898175]
5358,3050603,[440223]
5359,3055114,[7839883]
5360,3056312,"[10314147, 16059418]"
5361,3056384,[18005280]
5362,3056521,[16078432]
5363,3056773,[485084]
5364,3058940,[6011268]
5365,3059577,[18805926]
5366,3060067,"[9444221, 7933156, 7717938, 7744299]"
5367,3064305,"[13750446, 29892500, 17164686, 18046413, 20662430, 16299816, 25831407, 16282974, 17307614, 24044140, 17164655, 15852849, 20512144, 22319819]"
5368,3064456,"[11196925, 47580, 13590724, 11251546]"
5369,3065284,"[25961438, 29986315, 23864830]"
5370,3067498,"[10798722, 7045752, 6747003, 5739076, 5739075]"
5371,3068958,[2873356]
5372,3072055,[25362894]
5373,3073576,[7022317]
5374,3074905,[22062259]
5375,3076677,"[19317575, 27134880]"
5376,3077405,[13591141]
5377,3077893,[6871358]
5378,3080608,[22922375]
5379,3080847,[11646671]
5380,3081691,[15854616]
5381,3081700,"[20588931, 17286910]"
5382,3082297,[22635871]
5383,3084485,[13160327]
5384,3084517,"[15706309, 7759629, 6890220, 10376272]"
5385,3084816,"[16056430, 23163610, 20431673, 18493078]"
5386,3085098,[6891728]
5387,3085265,"[6892166, 9308682]"
5388,3085379,[6892479]
5389,3086557,[6492676]
5390,3087209,[6897432]
5391,3087558,[8511702]
5392,3087787,"[18761332, 17163623, 13585576]"
5393,3088611,[10810955]
5394,3090324,"[7241962, 6905569]"
5395,3090466,[9466840]
5396,3091065,"[10954369, 22609112, 15803925, 12566298, 8230409, 10954370, 15803910, 11343537, 12325117, 11041572, 13183547, 13183545, 9404151, 15800518]"
5397,3091721,"[6909642, 12329486, 13583766]"
5398,3092531,[7859755]
5399,3093275,"[13418976, 6380608]"
5400,3094787,[6917863]
5401,3095878,[6920820]
5402,3095884,[3302568]
5403,3095885,[9466840]
5404,3095890,"[23309742, 9351647, 12993570]"
5405,3097903,"[8621466, 9132487, 7737852]"
5406,3097905,"[14575371, 29639774, 12677913, 25868112, 12474623, 17331819, 23735606, 12044735, 15843397, 12080697, 11354787, 9662386, 11063310, 9284655, 7849341, 13091999, 27774409]"
5407,3098317,[6927672]
5408,3098913,"[7428697, 6929566, 7739606]"
5409,3099087,"[17675463, 9503573, 7877239]"
5410,3099505,[6931234]
5411,3099544,"[20799109, 17899647, 26074170, 18180495, 27212432, 10929432, 13638125, 20578957, 20764879, 33843449, 13638131, 31706495, 22055262, 34397653, 28696452, 31450752, 22215760, 32075662, 6931344]"
5412,3100027,"[18667875, 16101027, 8873426, 11737314, 9851394, 7249522, 9261978]"
5413,3100080,[6932856]
5414,3100170,"[24727880, 21965714]"
5415,3100200,"[9544818, 6933135, 13516097, 12923534, 13583766]"
5416,3100202,"[6933138, 15700583]"
5417,3100361,[17707758]
5418,3101058,"[12591532, 8362315, 13102039]"
5419,3101309,[18246269]
5420,3104881,[7933156]
5421,3105432,"[18506004, 6947949, 8259397]"
5422,3105903,[11082143]
5423,3106467,[29740894]
5424,3107213,[7507191]
5425,3107898,[20949596]
5426,3110459,[10225194]
5427,3111012,[6962846]
5428,3111338,"[9600796, 13540519, 8918559, 8715032, 18246269, 12476341, 24602702, 13021366, 25016375, 13574710]"
5429,3111339,"[11851848, 9396154, 9396162, 6963749]"
5430,3112090,"[10132286, 6965828, 7199499, 9634283, 7552342, 13539712, 12927528, 9226402, 7705429]"
5431,3112114,"[8940208, 7022317, 12160936]"
5432,3112212,"[20494765, 13125960, 26256407, 11408354, 11755978, 15839914]"
5433,3113902,[8147991]
5434,3114179,[7945295]
5435,3114310,[25111061]
5436,3114883,[6973671]
5437,3115036,[12969596]
5438,3116117,[9592877]
5439,3116816,"[16039808, 6978960]"
5440,3116858,[6979061]
5441,3116926,"[590325, 590324, 590327, 590323]"
5442,3117044,[10566288]
5443,3117580,[15750588]
5444,3118434,[139987]
5445,3118607,"[17913467, 16065665]"
5446,3118934,[24885814]
5447,3118938,"[12814582, 30653882, 6909642, 22583008, 25742644, 12329486, 18651970]"
5448,3119823,"[8685141, 11019430]"
5449,3121241,"[1098714, 1012276]"
5450,3121280,[15793118]
5451,3121878,[6371893]
5452,3122331,[16103129]
5453,3122459,[18194]
5454,3122955,"[22404710, 21863903]"
5455,3124176,"[15745886, 27883213, 31741417, 16638435, 20959422, 24748537, 12066190, 34089264, 22561347, 17978239, 22544135, 20959395, 25331982, 18981888]"
5456,3124973,[17707758]
5457,3124999,[7005878]
5458,3125018,[7005931]
5459,3125144,[140258]
5460,3125621,"[8543695, 7007753]"
5461,3125711,"[9504214, 7008041, 12871657, 9517626]"
5462,3126643,[26113691]
5463,3126955,[7012074]
5464,3127068,[16273471]
5465,3127235,[7013171]
5466,3127624,"[6676742, 6676743]"
5467,3130124,[17273306]
5468,3130410,[18246269]
5469,3130505,[23719268]
5470,3130980,[7055355]
5471,3131402,"[13120273, 10467702]"
5472,3132853,[25111061]
5473,3132865,"[818360, 13528218, 8896213, 13493042, 7031306]"
5474,3134706,[14498145]
5475,3135698,[7040020]
5476,3138466,[7048492]
5477,3138620,"[23282183, 10900231]"
5478,3138686,[22404710]
5479,3140086,[10644437]
5480,3140482,"[19288530, 10454285, 17568783]"
5481,3141021,[17702284]
5482,3141966,[7933156]
5483,3142052,"[811335, 44369, 1105380]"
5484,3143450,[17214357]
5485,3143458,"[13167769, 7062539, 9653734]"
5486,3144008,"[16582734, 32061282, 13008049, 18111202, 25106755, 26836052]"
5487,3144748,"[18663615, 25038983]"
5488,3145526,[7933156]
5489,3145527,"[7933156, 12858494]"
5490,3145528,[7933156]
5491,3145531,[7933156]
5492,3145533,[7933156]
5493,3145809,"[16110382, 18458653, 20686206, 11756117, 13496575, 18047809, 7069751, 24401179, 9463960, 24662406, 20894732, 29637408]"
5494,3145879,[287873]
5495,3147614,[20642659]
5496,3148096,[9766801]
5497,3148560,[7077917]
5498,3149363,[8511702]
5499,3149825,"[12763775, 10480102, 7081899, 9397175, 16161852, 7936594, 18693994, 7100266]"
5500,3149946,"[22404710, 20642659, 21432372]"
5501,3152411,"[20822778, 12982059, 15733545]"
5502,3152988,[27860894]
5503,3153048,"[7092453, 10903928]"
5504,3153731,[7094418]
5505,3153776,"[23634011, 34523174]"
5506,3153783,[7094592]
5507,3153804,[25074893]
5508,3153841,[17313971]
5509,3154018,"[6528962, 10857421, 7840832]"
5510,3154390,[7438039]
5511,3155347,"[10630777, 358355, 187315, 1327767, 3767279, 339026, 8008715]"
5512,3157937,[25111052]
5513,3158545,"[7108653, 9433601]"
5514,3159299,"[7942042, 17274667, 22877346, 33113864]"
5515,3160010,[11351904]
5516,3161109,[6654104]
5517,3163910,[12369175]
5518,3164239,[7125335]
5519,3164289,[26209488]
5520,3165318,[253153]
5521,3165706,"[10367314, 7129598, 23309818, 10965391]"
5522,3166448,[3546735]
5523,3166590,[7132233]
5524,3167424,[18050390]
5525,3169806,"[12988101, 8527908, 15734731]"
5526,3170417,"[20613610, 7143298]"
5527,3170710,[38691]
5528,3170993,[199212]
5529,3172535,"[17349030, 18171953]"
5530,3174636,"[13589148, 7205214, 22859784, 11524833, 10048834, 7205224, 8909631, 7156647, 15985375]"
5531,3175716,[7881742]
5532,3178457,"[18624843, 23281917, 28504579, 11018878, 15746786, 12519614, 24453093, 26068064, 20949446]"
5533,3179973,[3284192]
5534,3180076,"[22915617, 13012638, 7288367, 10065348]"
5535,3181096,"[10051549, 7176209]"
5536,3182455,"[18682784, 7180320]"
5537,3183649,[13584821]
5538,3184606,"[7186426, 8039386]"
5539,3185565,"[11338986, 13513655]"
5540,3186998,[125755]
5541,3187114,"[7193686, 12925178, 9641411]"
5542,3187142,[7193767]
5543,3187149,"[15995396, 17334755]"
5544,3187780,[363711]
5545,3187904,[13325869]
5546,3188620,[16126716]
5547,3190288,[12561996]
5548,3191623,[2170094]
5549,3192110,[7207765]
5550,3193036,[32714267]
5551,3193580,"[289453, 351017]"
5552,3193723,"[8960577, 7211922, 9756195]"
5553,3193908,[23551456]
5554,3194936,"[13049688, 23492829]"
5555,3196716,[7220447]
5556,3197657,[9271637]
5557,3198312,[7224584]
5558,3198547,"[9790396, 7225322]"
5559,3200239,"[8662410, 7230309, 9339970, 11455106, 12882267, 13594857]"
