average_rating,author_id,text_reviews_count,name,ratings_count
3.81,308775,250,Persia Woolley,2992
4.02,403244,6783,Ana Juan,42551
3.86,7142522,226,Samantha Long,1665
4.26,7300862,74,Laura DeBruce,135
3.7,6379,58,Peg Kerr,496
4.01,4732289,244,K.H. LeMoyne,1103
3.77,427315,381,John Meaney,3659
3.9,8118497,112,B.V. Bayly,403
3.7,6561851,1141,Bee Ridgway,5518
4.04,6572366,1286,Tonya Burrows,9899
3.7,7326743,325,Shonna Slayton,1133
3.93,504535,503,Bill Basso,8183
4.32,7285181,208,Lauren Magaziner,821
3.71,7582,538,Steven E. Wedel,4841
4.02,6539577,958,Melanie Karsak,3788
4.04,8396869,57,Tom Duxbury,305
3.65,288167,627,Sherri Browning Erwin,6849
3.79,88584,932,Elaine Fox,11622
3.7,240488,720,Sophia Nash,8269
3.82,32641,478,Robin Wayne Bailey,12816
3.7,2958713,110,Karen Everson,1190
3.82,87932,253,Max McCoy,3376
4.27,1871685,1100,James L. Barry,39147
3.8,2937372,740,Linda  Robertson,11758
3.57,211649,123,Mike Wilks,779
3.72,814354,359,Morgan Howell,5652
3.9,6913156,149,Elizabeth  Corrigan,462
3.9,5260678,122,Jen Estes,240
3.78,7382111,79,"Arianne ""Tex"" Thompson",199
4.31,6441452,1295,Stephanie Hudson,16898
3.62,15497917,118,Amicus Arcane,514
4.3,212788,1594,Kaja Foglio,25175
4.07,2930952,154,Kristen Margiotta,954
3.83,5049521,1882,Amanda  Carlson,14822
3.83,133364,280,Elizabeth Kay,6954
3.65,4363648,146,Brian Kittrell,2628
3.82,5775502,57,Chase Horton,342
3.34,108197,292,James Reese,2089
3.72,7237038,537,Jake C. Wallace,2248
3.78,1606,407,John Ruskin,5001
4.09,555805,152,Pink Hanamori,11452
4.09,555804,131,Michiko Yokote,10723
4.29,14258402,1427,Olivia Arran,7724
3.72,753611,590,Erik Singer,2405
3.71,3193723,436,Jenna Burtenshaw,2918
3.49,205915,155,Andrew Fox,1121
4.3,74469,333,Barbara G. Walker,6002
4.04,8124757,198,Ann M. Noser,376
4.09,16189297,361,Deborah Wilde,2594
3.92,5042085,475,Nely Cab,1716
4.07,8190719,161,A.E.  Jones,1173
3.48,1346588,415,David J.  Schwartz,2661
3.72,13547939,189,M.R. Cornelius,1188
3.68,2754199,318,Abra Ebner,4059
3.94,299364,201,Amy Berner,2440
4.01,2264238,1637,Dan Poblocki,10268
4.42,8186790,416,Christina L. Rozelle,851
4.25,1000848,134,Quincy J. Allen,638
4.42,15080169,299,Yuko Sawada,17745
3.54,2743831,385,Laura Dockrill,1924
3.61,133710,553,Deborah Hale,5681
3.94,371670,187,Lon Prater,2884
4.38,16036,259,Adrienne Barbeau,10635
4.15,481586,583,D. Rus,16357
4.15,42414,556,Steven L. Peck,2054
4.57,16270110,252,Lexi C. Foss,454
3.97,5355373,657,Susan A. Bliler,14066
3.85,6952140,237,S.A. Hunt,1126
4.12,7035308,440,Michael R. Fletcher,1559
3.5,825538,681,Don Borchert,2872
3.93,480645,99,Maureen Hardegree,850
3.72,4022207,62,Paul Walther,388
3.71,8394925,137,Dina Given,584
4.24,4337106,1408,James  Riley,12734
4.12,78763,863,Michael Carroll,13300
4.01,7054822,103,Kodiak Julian,266
3.65,3085098,58,Jacquelyn Wheeler,121
4.37,4840146,207,Richard Raley,2961
3.85,39302,119,Gary E. Schwartz,1123
3.72,5333638,378,Marisa Calin,1820
3.79,225692,626,James Maxey,6980
4.12,6869349,577,Megan Linski,1203
3.78,7127497,294,Dax Varley,804
4.26,1275451,51,Werner A. Lind,102
3.72,29974,339,David Lindsay,3383
3.87,26926,442,Stephen Vincent Benet,3840
3.9,5815513,167,Patrick C. Greene,631
3.94,481829,164,Carol Serling,1429
3.96,1500144,81,Charles Prepolec,1320
4.03,2005035,35,Peter Calamai,836
4.03,4024955,35,Phil Cornell,833
3.98,3166448,62,Chico Kidd,1024
4.02,1212570,35,Bob Madison,837
3.92,2959120,295,Maureen A. Miller,1733
3.62,85928,846,William Rodarmor,6907
4.31,5442345,333,Lissa Bryan,1430
3.82,2887638,1254,Anna Jarzab,8839
4.01,15299,740,Kathryn Reiss,7640
4.05,7191170,1211,Sunniva Dee,2646
3.8,8196241,646,Jen  Klein,3689
4.05,6949698,2722,Katherine Addison,14734
4.32,13904978,812,Ariel  Marie,1883
3.97,14258737,87,L.J. Hatton,470
3.98,7202755,88,Chris Tarry,214
3.77,7165513,360,E.J. Squires,1762
4.48,150123,948,Sean Deming,159264
3.79,305720,126,Peni R. Griffin,909
3.96,268018,848,Toni McGee Causey,6567
3.43,121703,1162,Lauren Grodstein,7159
3.69,1657851,81,Richard Aspel,671
3.89,290125,2514,Ellen Potter,15047
3.88,5314867,302,L.E. Waters,2839
3.55,3009541,1881,Jaclyn Dolamore,11394
3.84,6539315,225,Erica Cameron,553
4.12,2749820,1369,Jae,14552
4.07,331805,1017,Jon Foster,12334
3.59,470587,371,Sarah Singleton,2465
3.83,7601,554,Don Webb,6095
4.1,129262,149,Lorna Freeman,3473
4.47,192663,43,Adrienne Segur,409
3.59,8125589,149,K.M. Randall,237
3.66,7138546,132,Elisa Freilich,547
4.42,5321667,168,Meradeth Houston,257
4.09,2896654,90,Francesca Forrest,248
3.53,76549,372,Jessica Barksdale Inclan,2081
3.56,296979,669,Harley Jane Kozak,6397
4.14,8382246,156,M.T. McGuire,422
4.05,484018,135,Yoko Matsushita,9038
3.74,612507,287,James Knapp,1191
4.22,449135,482,Stella Gemmell,8309
3.77,2937053,3149,Jenni James,26778
4.16,3009553,5528,Gilbert Ford,93407
4.02,31257,674,Luis Royo,5855
4.29,5351025,348,Hanokage,7821
4.07,7733195,216,Tobi Hill-Meyer,1354
4.04,174742,560,Tania del Rio,2085
3.99,191975,323,Ezra Tucker,6459
3.69,3153783,244,Kasey MacKenzie,2919
4.09,2909900,219,Heather Rose Jones,3402
4.09,2804058,241,David LaFleur,3778
3.75,466971,161,Ray Vukcevich,1125
3.82,2115024,129,Christine DeWees,6490
3.96,4710047,196,Julian Rosado-Machain,1828
4.09,218749,114,Kimberly Morris,2948
4.0,4388953,1385,Mary Ting,10259
4.18,1284806,86,Satoko Kiyuduki,774
4.05,8294520,518,Hope Nicholson,2038
4.04,237194,808,Victoria Hanley,14255
3.67,1058653,587,Dru Pagliassotti,3745
3.59,301071,363,Ryan Brown,2800
3.76,4431689,2032,Allan Frewin Jones,32887
4.12,245812,436,Victoria Blake,19533
3.66,6429303,252,Lauren M. Roy,1503
3.64,3427236,51,Taylor Keating,180
3.91,125984,4354,Obert Skye,77843
3.31,4090847,914,Gabriella Pierce,5866
3.81,5249972,721,Ruth Frances Long,5525
3.96,127084,453,Alex Sheikman,4039
3.6,4434456,106,Jared Southwick,1033
3.73,4090478,500,Lee Monroe,7122
3.72,5022765,996,Natalie Whipple,5682
4.4,5442755,58,Phillip Otto Runge,1226
4.4,5442756,58,Aelxander Afansev,1226
3.82,3158545,150,Gabi Stevens,708
3.43,504484,146,Christy Yorke,741
4.02,8180684,1799,Craig Schaefer,23948
4.2,41339,428,Ogden Nash,4660
3.76,246526,204,Lara Parker,1275
3.94,229443,134,Merry Shannon,2092
4.18,7922481,234,Hank Garner,617
3.8,3340475,568,Linda Poitevin,2527
4.33,18409,219,Ian McKellen,17587
4.22,14258048,284,Suzuhito Yasuda,4652
3.94,202865,267,Kaitlin O'Riley,4248
3.45,6424971,129,Jez Strider,1161
3.87,4575326,989,Cole Gibsen,5928
3.71,4323055,379,Douglas Nicholas,1501
4.16,105291,817,Kumar Sivasubramanian,13304
3.66,2879106,103,Jerome Stueart,520
3.97,4774430,234,Cyndi Tefft,628
3.68,13926,311,Jane Leslie Conly,5451
3.77,4724452,700,Victor Santos,7016
3.9,7093656,470,Patricia A. Knight,1960
3.95,82467,2087,Clare B. Dunkle,21616
3.96,4396040,1442,Cyril Laumonier,12125
3.9,1286845,86,Nicholas Pekearo,612
3.42,72445,199,Mitzi Szereto,858
3.67,2882966,347,Rita Webb,948
4.11,68871,794,Sherryl Jordan,9300
3.62,653461,840,Helen Grant,4289
3.97,582735,342,Nigel Planer,2161
4.0,7181038,2078,M.  Clarke,17550
3.49,2348505,580,Bob Schreck,8971
3.66,7808090,202,Jessica Barber,1014
3.49,4831561,371,Mazarkis Williams,2848
3.81,4661677,547,Megan Duncan,5651
4.17,7034215,475,Melissa Delport,1742
4.1,788899,272,Andrew Norriss,1276
3.9,6469681,362,Rob Dircks,1546
4.08,16799981,97,R.J.  Barker,335
4.13,1582,817,Douglas A. Anderson,13452
3.44,13499400,57,Hope Schenk-de Michele,88
3.44,13016630,57,Paul Marquez,88
3.98,5244595,147,Alesha Escobar,540
3.96,354490,303,Christine M. Butler,4660
3.69,412433,997,Heather Davis,10335
3.68,4090088,277,William Esmont,1832
4.3,7022844,194,Yuu Kamiya,4498
3.58,37613,4202,Glen Duncan,28489
3.72,4416438,1315,Jill Hathaway,7866
4.11,8122326,192,Mamare Touno,2724
4.02,8544583,148,Kazuhiro Hara,1279
4.29,8346771,1553,T.L. Swan,8766
3.65,8192911,1533,Carrie Anne Noble,12406
3.85,6751095,570,Nikki Rae,1388
3.66,5322850,281,Lou Morgan,1220
3.69,5553877,196,James Brogden,907
3.71,166104,433,Steven Sherrill,3075
3.86,7349685,332,Vanessa Garden,1929
3.64,5771853,665,Lindsay Ribar,3362
3.71,4938740,76,Clark Thomas Carlton,259
3.86,2961721,732,Euan Morton,2689
4.23,24274,321,Barbara Helen Berger,3156
4.11,48433,109,B.B.,1450
3.84,49066,86,J. Gordon Melton,3213
3.6,6439443,541,LeighAnn Kopans,2434
3.86,11358,1791,Leigh Eddings,130813
3.84,22653,18069,John Seelye,1572343
3.8,61741,602,Lou Anders,3833
4.14,6537090,127,Nick Chamian,561
3.61,4175397,211,Julie Novakova,808
4.21,2789542,241,Claudia Hall Christian,2871
3.56,2892154,265,Jeannie Holmes,2332
4.03,6857367,86,Jason T. Graves,153
3.85,321303,3212,Polly Shulman,20159
4.02,3270217,163,Winter Pennington,3808
3.46,2348022,77,Annaliese Evans,451
3.53,6886129,316,Susan   Wright,4258
3.68,6430719,123,Susan Wright,2512
3.63,86346,600,Patrick Jones,3438
4.29,7843051,962,Randi Cooley Wilson,15169
3.93,78071,2823,Scott McKowen,92448
3.7,7429443,153,swny bwmd,1128
3.97,4035156,55,Patrick Wong,155
4.4,3082297,175,Owen Richardson,1372
3.52,126996,58,M.S. Murdock,1221
3.64,6549281,284,Bethany Neal,1063
3.72,5096013,211,P.A. Lupton,989
3.71,430332,238,Teresa Flavin,1101
3.9,7054849,100,B.R. Sanders,299
3.86,4467098,281,John M. McIlveen,2284
4.07,7751265,607,Theresa Kay,2631
3.85,5764225,215,Bernard Pearson,2806
3.68,3188620,765,C.J. Skuse,3007
4.15,191475,429,Jonathan Rogers,3775
3.71,66310,129,Michaela Roessner,797
3.76,14532937,69,Annie Prime,215
4.01,10219868,121,Jude Sierra,331
3.81,125871,217,Zack Parsons,1771
4.02,5759763,276,Jessica Aspen,925
3.71,1864374,1798,Thomas Olde Heuvelt,9021
4.07,679077,194,Lori Herter,2027
3.78,3098317,257,Tamsyn Murray,1446
4.01,6420295,97,Brae Wyckoff,346
3.86,74608,114,Richard Kriegler,3657
4.16,2577844,106,Maurice Level,2013
4.43,6978502,548,Josiah Bancroft,2841
3.7,5318567,176,Jared Shurin,816
4.45,15283009,299,Randi Perrin,366
3.73,2921599,630,Sarah-Jane Stratford,3083
3.86,4201733,166,Becca C. Smith,1172
3.6,6564906,189,David D. Hammons,427
3.63,2885316,1597,Dia Reeves,9990
3.68,800019,2530,Elizabeth C. Bunce,20711
3.44,723652,272,Laurie Brown,1835
3.39,4123504,138,Kathleen McKenna,797
3.79,127600,455,Susan Shwartz,11203
4.24,1259281,150,Adam Daigle,4021
4.05,13435165,758,Emily Skrutskie,3042
3.73,1975671,436,Tessa Adams,4757
3.8,1325446,989,Ken Scholes,8365
4.03,4287922,251,Alex J. Cavanaugh,895
3.95,210551,597,Sarah McIntyre,2410
3.84,95026,209,Susan Butler,1339
3.81,3193908,137,Priya Kuriyan,667
4.26,25914,115,Jackie Wullschlager,3278
4.27,460917,109,David C. Sutherland III,4047
4.28,7593767,97,D.A. Trampier,3602
4.32,17013943,47,Darlene Pekul,1745
4.32,298413,50,Will McLean,1762
4.32,17013944,47,David S. La Force,1745
3.71,3056521,443,Allyson Johnson,2260
3.83,5039686,82,Jess Macallan,224
3.86,15417864,967,Emily R. King,12628
3.76,4693729,746,Amanda Bonilla,6807
3.59,50894,149,Luc Besson,4430
3.86,296540,483,Anne Nesbet,2338
4.01,7158309,39,Michael Bast,79
3.94,3234239,157,Sue Wyshynski,399
3.8,4789042,90,S.B. Niccum,327
3.87,190403,2793,Martine Leavitt,15671
3.49,14005449,77,Matthew Laurence,276
3.81,13905555,2329,Emily Henry,10143
3.86,1074989,2234,Claire Legrand,11216
3.91,7155061,223,C.J. Abedi,1092
3.82,4553019,58,Tominda Adkins,164
3.47,662867,108,P.R. Frost,819
3.74,86889,602,Jennifer St. Giles,6628
3.89,188999,199,Bill Brown,1517
4.09,2965596,631,Jana Christy,5543
3.72,322375,584,George Stade,31155
3.97,2285270,127,Edmund R. Schubert,2123
3.58,2861276,248,Temple Mathews,1162
3.67,2847534,379,Trent Jamieson,2875
3.82,4750529,1106,Gigi Pandian,5018
3.76,2817820,95,Bob Defendi,610
3.67,414457,3075,S.J. Rozan,23823
3.93,7256929,74,Kym Brunner,197
4.2,2937325,358,Alexandra Harris,1153
4.05,5244611,156,Laurisa White Reyes,418
3.62,645118,276,Lucy Wood,1301
3.96,6434806,752,Christina McKnight,3097
4.02,6452190,259,Delia J. Colvin,1059
3.99,627571,76,George Bryan Polivka,763
3.44,2948028,171,Rhodi Hawk,995
4.15,13922215,4332,Katherine Arden,19438
4.17,259413,604,Jackie Morris,2636
3.68,5324198,363,Rhiannon Held,2061
4.15,56782,611,Loren Eiseley,6916
3.79,5296442,201,Susan   Bennett,790
3.71,2743539,81,Enn Reitel,404
3.82,62586,283,Leslie Rule,2931
4.03,28120,5022,Rene Cloke,347228
3.85,32911,395,Philip Athans,14246
3.75,15489,395,Sharon Green,8818
3.76,4934832,121,Barry Wolverton,447
3.78,4934833,85,Sam Nielson,349
4.1,1011572,2013,Natalie Lloyd,11352
4.08,15108914,212,D.E. Night,299
4.29,18064,150,Isabelle Brent,4877
3.83,95132,219,John Hulme,1892
3.83,471627,206,Michael Wexler,1840
3.43,3130980,104,Eve Bianco,350
4.07,8348634,204,Alane Adams,361
3.62,345572,992,Tiffany Trent,7191
3.79,279146,46,Ian Baucom,253
4.39,589146,563,Justin Gerard,4439
3.56,401053,2259,Hilary Duff,18289
3.53,1748829,710,Monica Byrne,2840
4.06,3076677,1528,Caroline Mitchell,10006
3.55,4006267,220,Francis Knight,1343
3.82,1351375,516,Rod Duncan,3235
4.02,7092201,125,Margarita Gakis,1441
3.93,413379,825,Laura Geringer,5245
3.9,586023,188,Lucy Crane,2140
3.62,816280,414,Merrie Destefano,1271
4.12,8471749,60,Robert Weinberg,472
3.75,346387,176,Yei Theodora Ozaki,2389
3.72,6950818,661,Kristi Charish,2589
3.64,16073537,220,Keith   Henderson,2660
4.18,7272146,309,Laurie Olerich,1078
3.74,4484635,273,Emma Shortt,1647
4.0,13958,747,Michael O. Tunnell,3688
3.86,6895372,158,Heather Blackwood,839
3.7,7257289,298,Susan Bishop Crispell,882
3.75,5314630,227,Cat Kalen,2763
3.71,99190,293,Lori Perkins,1260
3.58,3141966,122,Kilt Kilpatrick,705
3.51,20214,80,Stacy Brown,377
4.02,3138686,249,Jason S. Ridler,628
4.15,3152988,911,Amy Ignatow,12813
3.95,4890077,129,Bonnie Ferrante,221
3.98,903992,1252,Dianne K. Salerni,6817
4.48,14759054,344,James Fahy,1060
3.79,15160361,78,Amy Shiels,206
3.66,190905,1492,Samantha Hunt,8463
3.65,2883426,472,Gabriella Poole,7931
4.24,5009570,251,Karen Pokras Toz,617
4.26,7241543,369,Tom Sniegoski,18347
4.04,3056312,145,Robert Krammes,934
3.22,8431080,73,Janis Heaphy Durham,307
3.99,7262875,258,Eden Ashe,1020
4.19,2929888,148,John Claude Smith,480
3.78,447325,85,Emily Mitchell,308
4.02,484627,1025,Kimberley Griffiths Little,4927
4.12,5445830,101,Amanda R. Browning,608
3.55,5605601,220,Arielle DeLisle,713
3.57,402430,189,Martin Meyers,1789
4.23,4962350,62,Kristy Berridge,224
4.36,8271002,295,Mary   Morgan,1282
4.43,7734428,2751,Karen  Lynch,34459
4.17,14249822,108,Tiffany Wilde,241
3.83,6469490,3163,Robin Talley,14779
3.84,170508,1166,Richard Egielski,10289
4.38,14022,3061,Kevin Nowlan,70590
3.62,5814311,193,Georgia McBride,409
3.78,636934,231,Louise Carey,1180
3.9,231755,205,Scott Oden,1589
3.8,6226487,107,Gabrielle Squailia,449
4.01,2738410,82,s`yd jwd@ lsHr,2427
4.17,10604071,885,David    Lawrence,21210
4.22,435038,152,Todd Herman,3430
4.0,5759214,584,Sasha Summers,3027
3.95,119933,1086,Susan Fletcher,20676
3.58,7855157,375,Sylvia Izzo Hunter,1854
3.81,4245017,832,D.B. Jackson,4693
3.81,95272,350,Chris Avellone,3162
3.88,6542620,72,Heather Rigney,203
3.83,4111146,100,Ofir Touche Gafla,684
3.84,3857639,802,Glenda Larke,15188
3.5,8248285,201,Katie Schickel,962
3.81,3008545,227,Carole Johnstone,1000
4.0,25182,137,Ian Ogilvy,1542
3.75,1569320,107,Theolyn Boese,1969
3.97,5157472,684,Nikki Loftin,3765
4.25,319026,62,William D. Burt,318
4.42,4609188,398,C.S. Kunkle,3005
3.8,14669076,150,T.J.  Nichols,389
4.3,7562932,1372,Sam Sisavath,19238
3.62,1634882,116,Craig Laurance Gidney,642
3.72,99025,990,Iain Lawrence,5604
3.87,684446,108,Clemence Housman,1391
4.28,153691,1193,Galen Showman,12072
4.28,4388268,728,Peter B. Gillis,8629
3.71,3144748,567,Gregory Funaro,2723
3.89,5831353,906,T. Baggins,4228
3.91,5765088,145,Janaina Senna,3114
3.73,347821,434,Molly Brown,6536
3.54,6984757,227,Rachel E. Pollock,2079
3.57,146286,267,Stepan Chapman,2685
3.73,713340,419,Rick Klaw,4082
4.21,3190288,163,Kat Heckenbach,502
3.73,3000519,384,Tom Pollock,1816
3.94,6923558,421,Piers Torday,2620
4.11,7760963,267,Therin Knite,776
3.42,6574449,179,Stefan Spjut,1327
3.5,8416442,384,Paul   Krueger,1104
3.81,13467894,2907,Evelyn Skye,13517
4.02,163933,587,Christopher Denise,6982
4.09,2741642,54,Jason M. Waltz,183
3.83,223885,600,Jeff Sampson,6135
3.93,3957285,1050,Yuko Shimizu,8366
4.38,7163501,213,Isaiyan Morrison,295
4.07,167932,1289,Jenny Carroll,50192
3.86,469286,82,Ned Hoopes,987
3.6,4511347,194,Nick Wolven,719
3.93,5381542,68,T.S. Hall,227
3.76,1802330,382,Marilee Brothers,1676
3.71,7047591,204,Snorri Kristjansson,1164
3.85,452346,409,Natasha Randall,2883
3.8,7189997,265,Kyoko M.,3215
3.95,5989463,571,Caethes Faron,4041
3.97,8687,723,Roberta Gellis,15072
3.78,73825,99,Ree Soesbee,2423
4.0,250553,196,Mick Takeuchi,6786
3.76,7705004,377,Fonda Lee,1288
3.99,106969,916,Kiki Thorpe,14257
4.28,7423027,667,Zach Franzen,4209
3.49,317741,639,Camille DeAngelis,2522
3.89,12053252,62,Pandora Hope,232
3.56,113153,1176,Sarah Shun-lien Bynum,7032
4.4,261933,334,Cynthia Martin,33258
4.11,70853,696,Karen Hancock,10915
3.75,2935342,100,Clare Willis,1929
3.7,4022202,728,Veronica Schanoes,4104
4.08,6535367,1361,James   Maxwell,30660
3.94,6443456,73,Daniel M. Fife,121
4.05,2904619,228,Patricia Lee Macomber,3952
4.09,5020278,1612,Sharla Lovelace,9655
3.81,4849738,223,Joanne Levy,926
3.4,13481724,397,M. Verano,1722
3.74,2981668,101,Sam W. Anderson,1322
3.69,22649,179,Amy Sterling Casil,1730
3.88,3337132,505,Heather Lindsley,3766
3.77,1868743,1810,M.L.N. Hanover,18822
4.23,6761251,43,Wendy S. Russo,86
3.78,584190,295,Del Howison,2175
3.76,4980097,235,Bella Street,1045
4.13,14808166,90,Michael  Darling,375
3.7,62233,1124,Leslie Margolis,10368
4.2,4558016,281,Darby Karchut,596
3.47,7242419,83,Elise Tobler,524
3.55,5779980,160,Sharon Mock,870
4.02,175006,432,Chika Shiomi,12341
4.06,8061325,233,J.C. McKenzie,1574
3.63,2876313,1840,Edgar Cantero,8592
3.89,5392955,286,Chris Pai,4124
3.57,380289,277,David Ambrose,1842
4.31,198168,535,Mari Morimoto,14704
3.93,66004,69,Elizabeth Bryan,484
3.66,259946,348,Dian Curtis Regan,3133
4.2,1996705,574,Patrice Louinet,17095
3.98,13260916,111,Kara Swanson,203
3.5,860538,563,Gwyn Cready,2741
3.86,4652041,223,Damian Dibben,1946
4.07,7210511,2701,Dima Zales,32666
3.78,90825,442,Gord Rollo,3423
4.0,1046722,457,Sharie Kohler,6605
3.76,4115952,296,Shelley Workinger,596
4.1,7015032,162,Jenny Goebel,1764
3.42,29624,200,Aury Wallington,2213
3.97,4814169,603,Gabriella   Lepore,2181
3.62,2939598,688,Anna Summers,4578
4.16,13682020,764,Cynthia  Fox,2636
3.93,6470520,86,P.S. Martinez,308
4.3,7063660,372,Joanne Jaytanie,817
3.63,7219195,437,Nikki Kelly,1802
3.91,952333,134,P. Schuyler Miller,1724
3.83,345275,243,Kimberly K. Jones,1297
3.93,4008668,217,Xian Nu Studio,3756
3.8,406491,80,Andrea  Jones,422
3.92,4575223,156,Shari Arnold,460
4.18,13625,243,William Boniface,2005
3.68,5278438,343,Jolyn Palliata,2352
4.22,2789878,1729,QuinRose,44148
3.97,8179024,476,Abbie Roads,965
3.65,4731557,439,Lev A.C. Rosen,1982
4.15,7014006,161,Steven Whibley,456
3.37,200292,128,Stephen L. Antczak,576
3.34,750358,118,James C. Bassett,536
3.36,4802423,123,G.K. Hayes,497
3.59,354970,162,Gregory Nicoll,1166
3.9,7361703,250,Esther Dalseno,788
4.2,3853096,614,Baillie Tolkien,5836
3.75,8146388,130,N.P. Martin,569
3.55,833164,1149,Anton Strout,9624
3.73,360092,832,Kerrie L. Hughes,5413
3.87,32262,312,Nancy Asire,13583
3.99,368402,349,Tan Lin,3481
4.07,83405,232,Susan R. Matthews,3957
3.84,10147,162,Teresa Edgerton,1977
3.76,4625737,138,Courtney King Walker,613
3.98,5444060,1081,Elle Cosimano,6857
3.55,4530256,665,Lexa Hillyer,2969
4.04,205812,390,M. Alice LeGrow,7327
3.83,2780539,928,Ashlyn Kane,6707
4.29,15614540,265,Elda Lore,434
3.44,8443452,74,Alex   Gordon,404
3.11,8216840,327,Norah Olson,1139
4.0,6552441,137,Cara Bertrand,614
3.69,354378,60,Sue Bursztynski,204
3.73,5753870,106,Paul  Dale,1644
3.82,7369636,274,Sammie J.,1483
4.14,6975382,701,Michele G.  Miller,5645
3.97,16270030,374,Izzy Shows,3377
3.66,233667,217,Bernard Taylor,1158
4.04,73443,561,Sarah Jones,2321
4.05,314367,297,Satoshi Shiki,6428
3.51,6591475,227,Den Patrick,1251
4.6,13974563,265,Tricia Mingerink,777
4.04,5777997,214,Natasha Lowe,993
4.06,202192,306,Davis Grubb,4280
4.24,2760606,430,Mark Geyer,5447
4.47,13920382,246,J.  Thompson,311
4.57,15651689,114,R.J.  Thompson,151
3.83,478703,904,Leonid Gore,7322
4.18,5872567,152,Ryo Hanada,1336
3.81,6702517,271,A.E. Grace,1353
4.23,140125,3611,Heather Vogel Frederick,38701
4.04,6463972,597,M.L. Brennan,4599
4.07,2997834,211,Frank L. Cole,666
3.97,93726,3849,Liz Kessler,49561
4.06,35237,64,Temari Matsumoto,3097
4.44,14422472,99,Assaph Mehr,161
4.12,41565,276,Margarita Guerrero,5266
3.81,42158,129,John D. Rateliff,115371
3.58,5051193,76,Patricia Leever,306
3.74,2803969,40,Leighann Phoenix,493
3.72,108590,91,David Palumbo,766
3.79,7337942,389,Carmen Carnero,3857
4.42,5777764,222,Cory Loftis,2619
4.06,6751021,370,J.M.  Miller,1050
3.78,4912242,278,Pete Rawlik,1622
3.79,6567825,1200,Traci Chee,4270
