book_id,title,num_pages,publication_year,average_rating,text_reviews_count,ratings_count,title_without_series,similar_books
57457,"The Crow (Pellinor, #3)",528.0,2006.0,4.0,31,444,"The Crow (Pellinor, #3)","['489608', '294936', '248375', '47628', '17321', '1068060', '442556', '47906', '617810', '153784', '495473', '1438096']"
1678741,"Dawn's Awakening (Breeds, #14; Feline Breeds, #8)",281.0,,4.28,277,9333,"Dawn's Awakening (Breeds, #14; Feline Breeds, #8)","['519655', '519663', '351572', '2210686', '362206', '362204', '2318136', '357096', '1830755', '1101166', '13107666', '6149219', '6287482']"
17978165,Midwinterblood,272.0,2014.0,3.71,169,585,Midwinterblood,"['15798680', '15798757', '11451112', '13590977', '17316589', '15797695', '16030663', '25256386', '17210471', '987756', '16068956', '16240729', '16002023', '497819', '12458860', '15798660', '13112915', '17339214']"
26114340,The Curse of Tenth Grave (Charley Davidson #10),342.0,2016.0,4.41,98,819,The Curse of Tenth Grave (Charley Davidson #10),"['24663516', '17333174', '27406805', '23586994', '27274410', '26218178', '17926437', '30687916', '32764660', '20556440', '13597714', '22062213', '28815482', '25545284']"
13478247,"Dead Radiance (Valkyrie, #1)",354.0,2012.0,3.73,177,956,"Dead Radiance (Valkyrie, #1)","['15845605', '17858622', '13065962', '15985833', '11425558', '10562069', '13099955', '13416711', '13490849', '15847890', '17731788', '10803218', '18177486', '19532278', '16067459', '12715259', '34530760', '13107530']"
23360729,"Red Rising (Red Rising Trilogy, #1)",382.0,2014.0,4.26,174,622,"Red Rising (Red Rising Trilogy, #1)","['15790894', '13518102', '15843071', '17149396', '15704459', '16102412', '18054017', '17334538', '22886612', '17605440', '16127235', '13138734', '10852343', '20821094', '17620859', '102888', '13618440', '6171892']"
23212705,The Bone Clocks,25.0,2014.0,3.82,59,144,The Bone Clocks,"['19322249', '13239822', '20663749', '18143974', '20613582', '12392681', '12253064', '10235919', '20262498', '18693671', '25109947', '18507827', '17707945', '23215488', '11249375', '20697435', '22350219', '18143945']"
22859804,"On the Hunt (The Sentinels, #2.5; Immortal Guardians, #5.5; Underworld Detection Agency, #6.5; The Scorpius Syndrome #0.5)",384.0,2015.0,3.93,166,664,"On the Hunt (The Sentinels, #2.5; Immortal Guardians, #5.5; Underworld Detection Agency, #6.5; The Scorpius Syndrome #0.5)","['22891495', '25476654', '23643974', '21857389', '24763130', '24734689', '25008616', '16134959', '24667221']"
10358606,"Roil  (The Nightbound Land, #1)",416.0,2011.0,3.35,44,201,"Roil  (The Nightbound Land, #1)","['10201356', '9280057', '7786771', '13530972', '10719103', '9561876', '11338646', '9727683', '9601072', '68423', '11149522', '13074999', '6439449', '9744175', '8488164', '10457701', '11282970', '9414014']"
4769247,"Ashes of Midnight (Midnight Breed, #6)",368.0,2009.0,4.19,620,19167,"Ashes of Midnight (Midnight Breed, #6)","['1346586', '5075964', '6660747', '3585344', '2327958', '1264696', '11114576', '4311773', '11036713', '1746470', '38529']"
11776582,"To Walk the Night (Kat Redding, #1)",352.0,2012.0,3.38,114,968,"To Walk the Night (Kat Redding, #1)","['12891555', '9490468', '15808485', '12779838', '12330365', '20735416', '12009478', '10422737', '12763775', '15803176', '34669847', '11843017', '15980001', '6610562', '9654828', '11996192', '11774520', '6803525']"
11313,"Silver on the Tree (The Dark is Rising, #5)",274.0,2000.0,4.16,419,26045,"Silver on the Tree (The Dark is Rising, #5)","['694942', '24779', '2408007', '519933', '377893', '312081', '36644', '77366', '225781']"
11312,"Over Sea, Under Stone (The Dark Is Rising, #1)",196.0,2004.0,3.85,1344,34540,"Over Sea, Under Stone (The Dark Is Rising, #1)","['24783', '377889', '694942', '774175', '36644', '312077', '367158', '13843', '2408007', '91836']"
11310,"The Dark Is Rising (Dark is Rising, #2)",244.0,1999.0,4.07,49,354,"The Dark Is Rising (Dark is Rising, #2)","['24779', '774175', '694997', '2408007', '47521', '158992', '377894', '312080', '36638', '248584']"
7913339,"The Atlantis Complex (Artemis Fowl, #7)",322.0,2010.0,3.97,48,611,"The Atlantis Complex (Artemis Fowl, #7)","['8431746', '2144899', '6554666', '3240083', '4935682', '7640705', '8113344', '7740659', '112968', '6657648', '5201089', '6120544', '6580970', '5565875', '1821571', '215543']"
20782719,"Forsaken (Otherworld Stories, #13.5)",,2015.0,4.26,91,884,"Forsaken (Otherworld Stories, #13.5)","['18392595', '18068992', '13431124', '7508223', '20821263', '23340233', '29087051', '27794073', '28001867', '23550659', '23013710', '23453463']"
17206636,"Illusion (Chronicles of Nick, #5)",448.0,2014.0,4.41,71,446,"Illusion (Chronicles of Nick, #5)","['18335567', '61823', '19548127', '84158', '16721309', '17838913', '25623065', '9456611', '17571358', '20940858', '26048941', '18775652', '719727', '13573576']"
1666226,"Curse of the Bane (The Last Apprentice / Wardstone Chronicles, #2)",455.0,2007.0,4.1,51,431,"Curse of the Bane (The Last Apprentice / Wardstone Chronicles, #2)","['2144899', '7985169', '1802711', '3240083', '1524173', '6870698', '1400424', '12384967', '613939', '1228406', '1871863', '2049823', '607458', '5801741', '133772']"
8032681,"The Light of Asteria: Kailmeyra's Last Hope (Kailmeyra, #1)",380.0,2010.0,3.91,73,551,"The Light of Asteria: Kailmeyra's Last Hope (Kailmeyra, #1)","['11953675', '11550178', '11354468', '12146993', '13125960', '13495006', '11486357', '10797823', '7618386', '12502043', '13506379', '8269725', '11425525', '10156959', '6891728', '13422963', '21570172']"
28459688,"November Rain (Bad Bloods, #1)",230.0,2016.0,4.04,47,71,"November Rain (Bad Bloods, #1)","['28934536', '27112493', '23016366', '30320177', '12814227', '26803239', '17608363', '6386289', '24764562', '16158686', '30316819', '30242712', '29337050', '23850929', '29432083', '23700570']"
12304615,Bound by Blood (The Garner Witch #1),361.0,2011.0,3.73,120,592,Bound by Blood (The Garner Witch #1),"['16061207', '12572995', '17978720', '13158635', '6547185', '8176067', '12675622', '10060012', '13492585', '17304602', '6213592', '13432313', '11966126', '7991927', '20740434', '17279913', '11285669']"
1433530,Black God's Kiss,222.0,2007.0,3.83,34,251,Black God's Kiss,"['1251694', '952357', '122048', '690949', '409796', '1937432', '2465084', '939467', '1620414', '84187', '220817', '715273', '109488', '41082', '13057977']"
13446529,"Catching Suki (Lila, #0.5)",20.0,2012.0,3.95,97,887,"Catching Suki (Lila, #0.5)","['16002855', '15763985', '13859014', '13353503', '10835364', '15783809', '13486348', '13515392', '16037286', '16093689', '14779549', '13544184', '16089245', '17185716', '16089244', '15843976', '23233090', '13648461']"
25601399,"Blood Rose (Blood, #1)",240.0,2015.0,3.75,57,95,"Blood Rose (Blood, #1)","['8700046', '17620123', '19470963', '18526171', '18398122', '18740588', '9687949', '16097868', '12560992', '19044354', '18674573', '18104957', '22454985', '32806207', '22877115', '17258996', '17833728']"
29337291,Alice's Adventures in Wonderland,,2016.0,4.0,52,204,Alice's Adventures in Wonderland,[]
7991204,Alison's Wonderland,416.0,2010.0,3.46,41,248,Alison's Wonderland,"['856305', '7877555', '12928862', '16027999', '6616382', '1191352', '9569273', '9845759', '10596956', '1142737', '7950650', '6882995', '6625356', '9853971', '5606971', '314258']"
8069535,"Entice (Need, #3)",266.0,2011.0,4.03,1139,28870,"Entice (Need, #3)","['6740756', '8161632', '7831742', '8627927', '6598207', '12846479', '8487363', '8835897', '9339970', '8448478', '6619499', '6368611', '7041456', '7801124', '9816077']"
6402666,"Faefever (Fever, #3)",416.0,,4.34,273,1381,"Faefever (Fever, #3)","['6557156', '4345498', '13061289', '7759629', '13182968', '6871617', '5996209', '8926959']"
20814989,"Half Wild (The Half Bad Trilogy, #2)",412.0,2015.0,4.02,1482,10302,"Half Wild (The Half Bad Trilogy, #2)","['22539894', '23129879', '23784978', '21480854', '23262675', '23014001', '23594461', '24397040', '18190208', '20759532', '18297655', '17378527', '20430528', '22432577', '23847966', '25664279', '22297138', '22295752']"
23657459,Beyond the Kingdoms,422.0,2015.0,4.51,115,858,Beyond the Kingdoms,"['23834589', '18667875', '12317217', '23866208', '16074843', '3954368', '22291630', '17269359', '16069951', '24819466', '15802651', '23399287', '23497890', '13414871', '18052851', '17138137', '13263764', '18004320']"
662639,Lady of the Forest,608.0,1995.0,3.88,145,2307,Lady of the Forest,"['474413', '1063126', '404403', '122122', '41423', '371434', '93024', '1488957', '695544', '88012', '128236', '610945', '958481', '478155', '17571700', '23340457', '93011']"
2005,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",768.0,2006.0,4.54,62,1062,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)","['153795', '201341', '227865', '84119', '86737', '433533', '18122', '13262797', '324277', '14565', '519933', '590325', '8949', '363392', '86238', '334012']"
7701275,"The Immortals Boxed Set (The Immortals, #1-3)",1264.0,2010.0,4.28,36,13267,"The Immortals Boxed Set (The Immortals, #1-3)","['6484692', '8724779', '6609490', '8462184', '9077707', '8718952', '8269450', '10121801', '8726744', '8493681', '7294912', '6606305', '10661081', '3609756', '5489684', '30230', '7967299', '7775611']"
222660,Sunshine,389.0,2003.0,3.85,87,429,Sunshine,"['11933', '248533', '77364', '567708', '97961', '12594400', '473869', '92718', '51106', '70581', '10783217', '367158', '5552232', '176261']"
76620,"Watership Down (Watership Down, #1)",478.0,1975.0,4.06,8588,297140,"Watership Down (Watership Down, #1)","['878307', '443103', '24909', '611637', '77721', '258392', '425600', '13624', '269713', '176972', '5659', '40995', '125190', '23340', '13664', '7337', '2743031', '419409']"
170453,Life of Pi,319.0,2003.0,3.88,4314,30146,Life of Pi,"['297673', '44001', '6193', '1103', '460635', '9723', '353664', '1768603', '89208', '18749', '408032', '823411', '11711', '8874743', '78433', '251052', '110090', '302998']"
9766146,"Sword of Fire and Sea (The Chaos Knight, #1)",277.0,2011.0,3.35,53,396,"Sword of Fire and Sea (The Chaos Knight, #1)","['8476109', '7111884', '11315073', '9631963', '7143298', '8449414', '5863651', '8291070', '11149522', '12361115', '10201356', '9727683', '8391189', '9477539', '10304357', '17288770', '780917']"
2689941,The Goose Girl (The Books of Bayern #1),10.0,2005.0,4.18,81,228,The Goose Girl (The Books of Bayern #1),"['1210754', '963508', '41424', '3607543', '1743390', '539112', '157055', '2153427', '40158', '161887', '429618', '420415', '142776']"
22693149,"A World Without Princes (The School for Good and Evil, #2)",433.0,2015.0,4.09,65,324,"A World Without Princes (The School for Good and Evil, #2)","['18334269', '15841790', '22583008', '16074851', '22067232', '17975483', '20821011', '20950080', '23654553', '18365279', '9799288', '17978137', '16300134', '13129136', '9728144', '9755855', '18478208', '13260668']"
11318315,"The Caster Chronicles 1-3 Collection (Caster Chronicles, #1-3)",1616.0,2011.0,4.31,37,1367,"The Caster Chronicles 1-3 Collection (Caster Chronicles, #1-3)","['23900993', '11872688', '15704379', '22797111', '7095132', '12248269', '13339436', '13408965', '13507152', '27430205', '13038786', '13494641', '17335881', '17349705', '18377406', '17190302']"
6448470,"Firelight (Firelight, #1)",323.0,2010.0,3.88,3893,52302,"Firelight (Firelight, #1)","['7402393', '9583227', '9642278', '11478365', '7744064', '7285498', '9407534', '6947949', '6553352', '9720766', '6699443', '8542996', '6933138', '6710476', '7831742', '7896141', '7775757', '8471992']"
6448471,"Firelight (Firelight, #1)",323.0,2011.0,3.88,42,171,"Firelight (Firelight, #1)","['7402393', '9583227', '9642278', '11478365', '7744064', '7285498', '9407534', '6947949', '6553352', '9720766', '6699443', '8542996', '6933138', '6710476', '7831742', '7896141', '7775757', '8471992']"
21874581,"Elsker (The Elsker Saga, #1)",304.0,2013.0,3.82,245,1437,"Elsker (The Elsker Saga, #1)","['28077411', '26175544', '22237392', '27232711', '29228065', '23550659', '22075341', '18324027', '17605428', '22419535', '34530760', '22058895', '21630301', '18807542', '28006416', '18685332', '24496113']"
294233,"The Woman Who Rides Like a Man (Song of the Lioness, #3)",228.0,1992.0,4.2,77,1182,"The Woman Who Rides Like a Man (Song of the Lioness, #3)","['169879', '92718', '489608', '116561', '21060', '2550219', '31115139', '47617', '1103543', '213652', '3026017', '248375', '40158', '500657']"
25817312,The Remarkable Journey of Charlie Price,304.0,2016.0,4.11,113,365,The Remarkable Journey of Charlie Price,"['25311520', '22707152', '25667444', '23300078', '25152641', '22011896', '26875552', '21393547', '25817346', '25689007', '25785754', '26312968', '26813380', '18122693', '20734027', '25685200', '25877517', '25938399']"
338122,"Blood Trail (Vicki Nelson, #2)",352.0,,3.8,138,4953,"Blood Trail (Vicki Nelson, #2)","['609094', '14012', '413896', '773989', '2003738', '13410071', '33030', '681708', '2704658', '1240131']"
338121,Smoke and Shadows (Tony Foster #1),396.0,,3.78,127,2555,Smoke and Shadows (Tony Foster #1),"['220753', '463321', '219811', '2300898', '13478374', '7859755', '6399672', '23420502', '3876546', '14012', '836593', '74273', '6758368']"
3389200,"Kyo Kara MAOH!, Volume 01",,,4.04,35,1146,"Kyo Kara MAOH!, Volume 01","['3171815', '6419521', '1433826', '96151', '282294', '10523597', '3430844', '445623', '1258333', '717176', '14740600', '429917', '6343183', '10745872', '9171404', '25816']"
6681333,"Eleventh Grade Burns (The Chronicles of Vladimir Tod, #4)",309.0,,4.31,565,14904,"Eleventh Grade Burns (The Chronicles of Vladimir Tod, #4)","['7430195', '25861113', '2935420', '17696585', '7091747', '25074600', '2933271', '18765937', '6976966', '9266753', '2842796', '17899423', '8948', '642464', '25046654']"
18774897,"Seraph of the End, Volume 2",208.0,2014.0,4.39,84,3804,"Seraph of the End, Volume 2","['25205393', '8201167', '20748818', '11546064', '18428770', '23197481', '21976085', '25208370', '7982149', '23522284']"
9767135,"Mortal Coil (Skulduggery Pleasant, #5)",572.0,2017.0,4.48,60,440,"Mortal Coil (Skulduggery Pleasant, #5)","['6261064', '11797478', '6681614', '10412949', '7886945', '22549636', '12159502', '9403048', '17369267', '15723139', '2870651', '22166276', '10394384', '10182392', '4621258', '3081438']"
17234664,"Sorceress (Spellcaster, #3)",352.0,2015.0,3.87,105,890,"Sorceress (Spellcaster, #3)","['9791910', '18297655', '15711420', '17558080', '18625184', '18803194', '20455682', '17410362', '19321413', '22539894', '22076576', '23847966', '17231742', '18053984', '21473811', '22608499']"
18952405,Blackfin Sky,328.0,2014.0,3.84,63,278,Blackfin Sky,"['18584569', '17787411', '18042063', '20384954', '18004139', '19535998', '20702025', '17563833', '18667788', '26828513', '17986285', '18343196', '20557540', '18209531', '18296048', '18404448', '18651963', '18077961']"
1339851,What Dreams May Come,288.0,,3.9,46,1987,What Dreams May Come,"['84158', '84176', '749415', '1017300', '3737121', '540098', '159940', '866937', '2237893', '607129', '615941']"
215342,"The Lord of the Rings (The Lord of the Rings, #1-3)",1137.0,2001.0,4.48,43,590,"The Lord of the Rings (The Lord of the Rings, #1-3)","['66677', '7345', '68380', '23606', '5739533', '11100431', '92003', '1170158', '140128', '45109', '828878', '39058', '37684', '372299', '1667456', '100933', '18879', '68524']"
15837396,"Insight (Shadows, #1)",367.0,2012.0,3.9,36,153,"Insight (Shadows, #1)","['15837389', '13648368', '17929470', '17875092', '13801447', '17069123', '17311593', '13026804', '15714060', '16127403', '13397997', '13483233', '23562842', '17454142', '12578568', '6773540', '23975131', '17334855']"
17370618,"The Dream Thieves (The Raven Cycle, #2)",450.0,2013.0,4.27,470,1756,"The Dream Thieves (The Raven Cycle, #2)","['15801763', '10165761', '23594461', '13409145', '8884616', '18371573', '17149088', '9879358', '12812550', '15721638', '14061955', '13514612', '16060716', '11431896', '15765699', '27230428', '13414810', '16102412']"
